SITE_ID,STATE_NAME,DISTRICT_NAME,TAHSIL_NAME,BLOCK_NAME,SITE_NAME,SITE_TYPE,SITE_SUB_TYPE,AQUIFER_TYPE,DEPTH,WLS_DATE,WLS_WTR_LEVE
W142658077312701,Andhra Pradesh,ANANTAPUR,KANAGANAPAL,KANAGANAPA,Kanaganapalle-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,3.3
W142723077231101,Andhra Pradesh,ANANTAPUR,KANAGANAPAL,KANAGANAPA,Madulacheruvu-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,3.04
W141332077410602,Andhra Pradesh,ANANTAPUR,KOTHACHERUV,KOTHACHERU,Bangaru Chennapalli-,Bore Well,Piezometer,Not Available,200,1-Nov-22,-0.07
W144403077234601,Andhra Pradesh,ANANTAPUR,KUDAIR,KUDAIR,Kodadarakunta-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,0.64
W134800077363001,Andhra Pradesh,ANANTAPUR,LEPAKSHI,LEPAKSHI,Kanchisamudram-,Dug Well,,Unconfined,9.7,1-Nov-22,1.81
W135540077191301,Andhra Pradesh,ANANTAPUR,MADAKASIRA,MADAKASIRA,Bullasamudram-Pz,Bore Well,Piezometer,Confined,200,1-Nov-22,1.85
W135513077131001,Andhra Pradesh,ANANTAPUR,MADAKASIRA,MADAKASIRA,Kothalagutta-DW,Dug Well,,Unconfined,10.5,1-Nov-22,1.01
W135730077143001,Andhra Pradesh,ANANTAPUR,MADAKASIRA,MADAKASIRA,Madakasira1,Dug Well,,Unconfined,21.55,1-Nov-22,0.55
W135635077161501,Andhra Pradesh,ANANTAPUR,MADAKASIRA,MADAKASIRA,Madakasira-PZ,Bore Well,Piezometer,Semi-Confined,47,1-Nov-22,2.77
W142112078021501,Andhra Pradesh,ANANTAPUR,MUDIGUBBA,MUDIGUBBA,Adivi Brahmanapalli,Dug Well,,Unconfined,7.66,1-Nov-22,-0.09
W142802077574501,Andhra Pradesh,ANANTAPUR,MUDIGUBBA,MUDIGUBBA,Kodavandlapalli-Ewl,Bore Well,Exploratory,Not Available,200,1-Nov-22,1.78
W142802077574502,Andhra Pradesh,ANANTAPUR,MUDIGUBBA,MUDIGUBBA,Kodavandlapalli-Ewll,Bore Well,Exploratory,Not Available,200,1-Nov-22,1.72
W142802077574503,Andhra Pradesh,ANANTAPUR,MUDIGUBBA,MUDIGUBBA,Kodavandlapalli-Ow,Bore Well,Exploratory,Not Available,200,1-Nov-22,1.74
W141612078032701,Andhra Pradesh,ANANTAPUR,MUDIGUBBA,MUDIGUBBA,Malakavemula-rs,Dug Well,,Unconfined,11.15,1-Nov-22,1
W142025077593501,Andhra Pradesh,ANANTAPUR,MUDIGUBBA,MUDIGUBBA,Mudigubba-PZ,Bore Well,Piezometer,Semi-Confined,45.5,1-Nov-22,4.28
W142248078004502,Andhra Pradesh,ANANTAPUR,MUDIGUBBA,MUDIGUBBA,Nagagagubbala-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,1.45
W142248078004501,Andhra Pradesh,ANANTAPUR,MUDIGUBBA,MUDIGUBBA,Nagagagubbala-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,1.45
W135743078132401,Andhra Pradesh,ANANTAPUR,NALLACHERUV,NALLACHERUV,Malreddy Palli-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,3.18
W135743078132402,Andhra Pradesh,ANANTAPUR,NALLACHERUV,NALLACHERUV,Malreddypalli-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,3.18
W135914078111601,Andhra Pradesh,ANANTAPUR,NALLACHERUV,NALLACHERUV,Nallacheruvu 2013DW,Dug Well,,Unconfined,18,1-Nov-22,6.75
W141142078043501,Andhra Pradesh,ANANTAPUR,NALLAMADA,NALLAMADA,Charupalle-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,5.62
W140600078060001,Andhra Pradesh,ANANTAPUR,NALLAMADA,NALLAMADA,Muthyalacherevu,Dug Well,,Unconfined,7,1-Nov-22,0.15
W140210078184701,Andhra Pradesh,ANANTAPUR,NAMBULIPULA,NAMBULIPULA,Mekalacheruvu-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,1.65
W140603078213101,Andhra Pradesh,ANANTAPUR,NAMBULIPULA,NAMBULIPULA,Tatimanigunta-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,1.27
W144806077484802,Andhra Pradesh,ANANTAPUR,NARPALA,NARPALA,Nayanapalle-Ew,Bore Well,Exploratory,Not Available,151.3,1-Nov-22,4.7
W144806077484801,Andhra Pradesh,ANANTAPUR,NARPALA,NARPALA,Nayanapalle-Ow,Bore Well,Exploratory,Not Available,200,1-Nov-22,4.7
W140247078021701,Andhra Pradesh,ANANTAPUR,OBULADEVARA,OBULADEVARA,Inagaluru-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,6.23
W140250078022001,Andhra Pradesh,ANANTAPUR,OBULADEVARA,OBULADEVARA,Ingaluru,Dug Well,,Unconfined,14.35,1-Nov-22,1.58
W140246078021701,Andhra Pradesh,ANANTAPUR,OBULADEVARA,OBULADEVARA,Ingaluru-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,6.23
W140130077593001,Andhra Pradesh,ANANTAPUR,OBULADEVARA,OBULADEVARA,O.D.Cheruvu-PZ,Bore Well,Piezometer,Unconfined,30,1-Nov-22,2.4
W140136077563101,Andhra Pradesh,ANANTAPUR,OBULADEVARA,OBULADEVARA,Sallvandlapalle-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,1.3
W140136077563102,Andhra Pradesh,ANANTAPUR,OBULADEVARA,OBULADEVARA,Salvandlapalle-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,1.3
W140030078013001,Andhra Pradesh,ANANTAPUR,OBULADEVARA,OBULADEVARA,Tangdikunta-DW13,Dug Well,,Unconfined,10.8,1-Nov-22,1.3
W145639077313102,Andhra Pradesh,ANANTAPUR,PAMIDI,PAMIDI,Sorakayalapeta-Ew,Bore Well,Exploratory,Not Available,30,1-Nov-22,1.55
W145639077313103,Andhra Pradesh,ANANTAPUR,PAMIDI,PAMIDI,Sorakayalapeta-Ewll,Bore Well,Exploratory,Not Available,200,1-Nov-22,1.65
W145639077313101,Andhra Pradesh,ANANTAPUR,PAMIDI,PAMIDI,Sorakayalapeta-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,1.55
W135103077284601,Andhra Pradesh,ANANTAPUR,PARIGI,PARIGI,Sevamandiram-Pz,Bore Well,Piezometer,Confined,200,1-Nov-22,7.6
W140420077345401,Andhra Pradesh,ANANTAPUR,PENUKONDA,PENUKONDA,Penukonda,Dug Well,,Unconfined,19.2,1-Nov-22,3.83
W140500077352001,Andhra Pradesh,ANANTAPUR,PENUKONDA,PENUKONDA,Penukonda-PZ,Bore Well,Piezometer,Semi-Confined,54.7,1-Nov-22,4.89
W140624077355702,Andhra Pradesh,ANANTAPUR,PENUKONDA,PENUKONDA,Timmapuram-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,1.4
W140624077355701,Andhra Pradesh,ANANTAPUR,PENUKONDA,PENUKONDA,Timmapuram-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,1.4
W140930077530001,Andhra Pradesh,ANANTAPUR,PUTTAPARTI,PUTTAPARTI,Kambalaparthi-DW14,Dug Well,,Unconfined,8,1-Nov-22,2.07
W140423077431201,Andhra Pradesh,ANANTAPUR,PUTTAPARTI,PUTTAPARTI,Kotlapalli-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,4.41
W140423077431202,Andhra Pradesh,ANANTAPUR,PUTTAPARTI,PUTTAPARTI,Kotlapalli-Ow,Bore Well,Exploratory,Not Available,200,1-Nov-22,4.13
W142039077224401,Andhra Pradesh,ANANTAPUR,RAMAGIRI,RAMAGIRI,Dubbaraparthi-Ow,Bore Well,Exploratory,Not Available,200,1-Nov-22,1.6
W143231077323602,Andhra Pradesh,ANANTAPUR,RAMAGIRI,RAMAGIRI,Gandlaparthy-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,3.68
W143231077323601,Andhra Pradesh,ANANTAPUR,RAMAGIRI,RAMAGIRI,Gandlaparthy-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,4.18
W144041077025401,Andhra Pradesh,ANANTAPUR,RAYADURG,RAYADURG,Kanchanapalli-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,6.68
W144200076510001,Andhra Pradesh,ANANTAPUR,RAYADURG,RAYADURG,Rayadurg-new,Dug Well,,Unconfined,22.1,1-Nov-22,2.95
W135253077093501,Andhra Pradesh,ANANTAPUR,ROLLA,ROLLA,Hottebetta-Pz,Bore Well,Piezometer,Unconfined,30.9,1-Nov-22,0.5
W135300077080001,Andhra Pradesh,ANANTAPUR,ROLLA,ROLLA,Kothapalem,Dug Well,,Unconfined,10.6,1-Nov-22,1.26
W135030077060002,Andhra Pradesh,ANANTAPUR,ROLLA,ROLLA,Rolla1,Bore Well,Piezometer,Semi-Confined,26.3,1-Nov-22,1.38
W142923077033702,Andhra Pradesh,ANANTAPUR,SETTUR,SETTUR,Chinnampalli-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,1.35
W142923077033701,Andhra Pradesh,ANANTAPUR,SETTUR,SETTUR,Chinnampalli-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,1
W144646077433802,Andhra Pradesh,ANANTAPUR,SINGANAMALA,SINGANAMALA,Sivapuram-Ewl,Bore Well,Exploratory,Not Available,30,1-Nov-22,3.69
W144646077433803,Andhra Pradesh,ANANTAPUR,SINGANAMALA,SINGANAMALA,Sivapuram-Ewll,Bore Well,Exploratory,Not Available,200,1-Nov-22,3.69
W144646077433801,Andhra Pradesh,ANANTAPUR,SINGANAMALA,SINGANAMALA,Sivapuram-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,3.69
W145526077392102,Andhra Pradesh,ANANTAPUR,SINGANAMALA,SINGANAMALA,Tarimela-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,0.89
W145526077392101,Andhra Pradesh,ANANTAPUR,SINGANAMALA,SINGANAMALA,Tarimela-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,0.89
W135947077314902,Andhra Pradesh,ANANTAPUR,SOMANDEPALL,SOMANDEPALL,Gudipalli-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,6.38
W143347077535601,Andhra Pradesh,ANANTAPUR,TADIMARRI,TADIMARRI,Peddakotla-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,1.42
W143347077535602,Andhra Pradesh,ANANTAPUR,TADIMARRI,TADIMARRI,Peddakotla-Ow,Bore Well,Exploratory,Not Available,200,1-Nov-22,1.42
W145751077563002,Andhra Pradesh,ANANTAPUR,TADIPATRI,TADIPATRI,Igudur-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,5.35
W145751077563001,Andhra Pradesh,ANANTAPUR,TADIPATRI,TADIPATRI,Igudur-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,5.35
W145430078003001,Andhra Pradesh,ANANTAPUR,TADIPATRI,TADIPATRI,Tadipatri-PZ,Bore Well,Piezometer,Unconfined,31,1-Nov-22,9.03
W141437078153602,Andhra Pradesh,ANANTAPUR,TALUPULA,TALUPULA,Talapula-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,1.66
W141435078154501,Andhra Pradesh,ANANTAPUR,TALUPULA,TALUPULA,Talapula-PZ,Bore Well,Piezometer,Unconfined,30,1-Nov-22,4.57
W141437078153601,Andhra Pradesh,ANANTAPUR,TALUPULA,TALUPULA,Talupula-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,1.66
W135602078192101,Andhra Pradesh,ANANTAPUR,TANAKAL,TANAKAL,Korthikota-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,8.12
W135602078192102,Andhra Pradesh,ANANTAPUR,TANAKAL,TANAKAL,Korthikota-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,8.12
W135103078083901,Andhra Pradesh,ANANTAPUR,TANAKAL,TANAKAL,Kotapalle-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,6.07
W135510078115501,Andhra Pradesh,ANANTAPUR,TANAKAL,TANAKAL,Tanakallu-PZ,Bore Well,Piezometer,Unconfined,30,1-Nov-22,6.6
W145030077150001,Andhra Pradesh,ANANTAPUR,URAVAKONDA,URAVAKONDA,Amidala,Dug Well,,Unconfined,11.4,1-Nov-22,1.26
W150054077181902,Andhra Pradesh,ANANTAPUR,VAJRAKARUR,VAJRAKARUR,Gadehothur-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,0.34
W150054077181901,Andhra Pradesh,ANANTAPUR,VAJRAKARUR,VAJRAKARUR,Gadehothur-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,0.34
W145332077215901,Andhra Pradesh,ANANTAPUR,VAJRAKARUR,VAJRAKARUR,Jarutla Rampuram-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,0.15
W150030077250001,Andhra Pradesh,ANANTAPUR,VAJRAKARUR,VAJRAKARUR,Vajrakarur,Dug Well,,Unconfined,16.3,1-Nov-22,2.3
W150122077225201,Andhra Pradesh,ANANTAPUR,VAJRAKARUR,VAJRAKARUR,Vajrakarur-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,11.88
W150122077225202,Andhra Pradesh,ANANTAPUR,VAJRAKARUR,VAJRAKARUR,Vajrakarur-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,11.88
W150316077501402,Andhra Pradesh,ANANTAPUR,YADIKI,YADIKI,Peddapeta-Ew,Bore Well,Exploratory,Not Available,200,1-Nov-22,10.83
W150316077501401,Andhra Pradesh,ANANTAPUR,YADIKI,YADIKI,Peddapeta-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,1.42
W150300077523001,Andhra Pradesh,ANANTAPUR,YADIKI,YADIKI,Yadiki-PZ,Bore Well,Piezometer,Semi-Confined,30.9,1-Nov-22,7.78
W131126078543102,Andhra Pradesh,CHITTOOR,BANGARUPALE,BANGARUPALE,Bangarupalem PZ,Bore Well,Piezometer,Confined,100,1-Nov-22,6.45
W131111078541601,Andhra Pradesh,CHITTOOR,BANGARUPALE,BANGARUPALE,Bangarupalem-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,4.31
W130946078532802,Andhra Pradesh,CHITTOOR,BANGARUPALE,BANGARUPALE,Govardhanagiri1-NQM,Bore Well,Piezometer,Unconfined,157,1-Nov-22,6.76
W130946078532801,Andhra Pradesh,CHITTOOR,BANGARUPALE,BANGARUPALE,Govardhanagiri-NQM,Bore Well,Piezometer,Unconfined,160,1-Nov-22,7.41
W131015078591501,Andhra Pradesh,CHITTOOR,BANGARUPALE,BANGARUPALE,Shankrantipalli,Dug Well,,Unconfined,12.95,1-Nov-22,5.9
W133813079540301,Andhra Pradesh,CHITTOOR,BUCHINAIDU-,BUCHINAIDU-,Nilavai-DW13,Dug Well,,Unconfined,8,1-Nov-22,1.35
W133400079140001,Andhra Pradesh,CHITTOOR,CHANDRAGIRI,CHANDRAGIRI,Mungilipattu,Dug Well,,Unconfined,14.18,1-Nov-22,3.33
W132456078414701,Andhra Pradesh,CHITTOOR,CHAUDEPALLE,CHAUDEPALLE,Pudipatla-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,1.1
W131137079054802,Andhra Pradesh,CHITTOOR,CHITTOOR,CHITTOOR,Chittoor1-NQM,Bore Well,Piezometer,Unconfined,200,1-Nov-22,3.65
W131224079060605,Andhra Pradesh,CHITTOOR,CHITTOOR,CHITTOOR,Chittoor-2010,Dug Well,,Unconfined,15,1-Nov-22,2.45
W131137079054801,Andhra Pradesh,CHITTOOR,CHITTOOR,CHITTOOR,Chittoor-NQM,Bore Well,Piezometer,Unconfined,192,1-Nov-22,3.8
W132200079310001,Andhra Pradesh,CHITTOOR,GANGADHARA-,GANGADHARA-,Bangareddypalli-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,4.46
W132711079271601,Andhra Pradesh,CHITTOOR,GANGADHARA-,GANGADHARA-,Valasanallapalle-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,1.65
W134855078474501,Andhra Pradesh,CHITTOOR,KALAKADA,KALAKADA,Kalakoda,Dug Well,,Unconfined,12.1,1-Nov-22,4.28
W134510078435901,Andhra Pradesh,CHITTOOR,KALAKADA,KALAKADA,Papireddygaripalli-,Bore Well,Piezometer,Unconfined,30,1-Nov-22,3.17
W133844078481501,Andhra Pradesh,CHITTOOR,KALIKIRI,KALIKIRI,Kalikiri-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,19.16
W134155078463501,Andhra Pradesh,CHITTOOR,KALIKIRI,KALIKIRI,Medikurthi-NQM,Bore Well,Piezometer,Unconfined,200,1-Nov-22,4.62
W134257078520901,Andhra Pradesh,CHITTOOR,KALIKIRI,KALIKIRI,T.Chandravaripalli-,Bore Well,Piezometer,Unconfined,145.5,1-Nov-22,5.21
W133817078482501,Andhra Pradesh,CHITTOOR,KALIKIRI,KALIKIRI,Tummalapeta-PZ,Bore Well,Piezometer,Confined,100,1-Nov-22,21.75
W134059079210001,Andhra Pradesh,CHITTOOR,KAMBHAMVAR,KAMBHAMVAR,Vagalla-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,6.83
W133117079225101,Andhra Pradesh,CHITTOOR,KAMMAPALLI,KAMMAPALLI,BalezapalliDW15,Dug Well,,Unconfined,12.73,1-Nov-22,2.39
W132526079265001,Andhra Pradesh,CHITTOOR,KARVETINAGA,KARVETINAGA,Karvetinagar-PZ,Bore Well,Piezometer,Confined,100,1-Nov-22,3.48
W132723079574901,Andhra Pradesh,CHITTOOR,KUPPAM,KUPPAM,Ammasi Reddy,Dug Well,,Unconfined,10.1,1-Nov-22,2.83
W133811078411601,Andhra Pradesh,CHITTOOR,KUPPAM,KUPPAM,Nulukunta-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,7.17
W134005078253001,Andhra Pradesh,CHITTOOR,KURABALAKOT,KURABALAKOT,Errapalle-NQM,Bore Well,Piezometer,Unconfined,200,1-Nov-22,8.46
W133900078285901,Andhra Pradesh,CHITTOOR,KURABALAKOT,KURABALAKOT,Kurabalakota-NQM,Bore Well,Piezometer,Unconfined,200,1-Nov-22,10.84
W133200078300001,Andhra Pradesh,CHITTOOR,MADANAPALLE,MADANAPALL,Arogyavaram,Dug Well,,Unconfined,19,1-Nov-22,2.2
W133311078314501,Andhra Pradesh,CHITTOOR,MADANAPALLE,MADANAPALL,Basani Khonda-DW14,Dug Well,,Unconfined,16,1-Nov-22,2.2
W133112078284001,Andhra Pradesh,CHITTOOR,MADANAPALLE,MADANAPALL,Danduvaripalle-NQM,Bore Well,Piezometer,Unconfined,110,1-Nov-22,27.15
W133329078294901,Andhra Pradesh,CHITTOOR,MADANAPALLE,MADANAPALL,Madanapalle-NQM,Bore Well,Piezometer,Unconfined,200,1-Nov-22,23.81
W132212079484801,Andhra Pradesh,CHITTOOR,NAGALAPURA,NAGALAPURA,Baitakodiambedu-,Dug Well,,Unconfined,12,1-Nov-22,5
W132318079473801,Andhra Pradesh,CHITTOOR,NAGALAPURA,NAGALAPURA,Nagalapuram-DW13,Dug Well,,Unconfined,11,1-Nov-22,2.21
W131952079372001,Andhra Pradesh,CHITTOOR,NAGARI,NAGARI,Bugga Agraharam-,Dug Well,,Unconfined,10,1-Nov-22,2.8
W132909079555901,Andhra Pradesh,CHITTOOR,NAGARI,NAGARI,Mudipalli-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,3.42
W133015078425501,Andhra Pradesh,CHITTOOR,NIMMANAPALL,NIMMANAPAL,Chintaparti-1,Dug Well,,Unconfined,8,1-Nov-22,0.7
W133400078340901,Andhra Pradesh,CHITTOOR,NIMMANAPALL,NIMMANAPAL,Nimmanapalle-NQM,Bore Well,Piezometer,Unconfined,200,1-Nov-22,7.71
W132502079071501,Andhra Pradesh,CHITTOOR,PAKALA,PAKALA,Chittipirala-PZ,Bore Well,Piezometer,Confined,100,1-Nov-22,2.98
W132830079025001,Andhra Pradesh,CHITTOOR,PAKALA,PAKALA,Damalcheruvu,Dug Well,,Unconfined,12.32,1-Nov-22,0.4
W130800078393001,Andhra Pradesh,CHITTOOR,PALAMANER,PALAMANER,Duginevaripalli,Dug Well,,Unconfined,10.36,1-Nov-22,1.03
W130605078453901,Andhra Pradesh,CHITTOOR,PALAMANER,PALAMANER,M.Kotur-NQM,Bore Well,Piezometer,Not Available,30,1-Nov-22,3.28
W131230078443501,Andhra Pradesh,CHITTOOR,PALAMANER,PALAMANER,Palamaneru-2,Dug Well,,Unconfined,12,1-Nov-22,0.17
W131035078445902,Andhra Pradesh,CHITTOOR,PALAMANER,PALAMANER,T.Vodduru1-NQM,Bore Well,Piezometer,Unconfined,200,1-Nov-22,7.22
W131035078445901,Andhra Pradesh,CHITTOOR,PALAMANER,PALAMANER,T.Vodduru-NQM,Bore Well,Piezometer,Unconfined,200,1-Nov-22,8.97
W131150079221101,Andhra Pradesh,CHITTOOR,PALASAMUDRA,PALASAMUDR,V R Kuppam,Bore Well,Piezometer,Confined,100,1-Nov-22,7.37
W131709078405901,Andhra Pradesh,CHITTOOR,PEDDAPANJANI,PEDDAPANJAN,Peddapanjani-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,8.83
W132200078420001,Andhra Pradesh,CHITTOOR,PEDDAPANJANI,PEDDAPANJAN,T Kothur-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,39.45
W134539078092901,Andhra Pradesh,CHITTOOR,PEDDATIPPASA,PEDDATIPPASA,Kandukuru-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,6.39
W134600078133001,Andhra Pradesh,CHITTOOR,PEDDATIPPASA,PEDDATIPPASA,Pulikallu-NQM,Bore Well,Piezometer,Unconfined,200,1-Nov-22,6.72
W132152079114401,Andhra Pradesh,CHITTOOR,PENUMURU,PENUMURU,Penumuru-PZ,Bore Well,Piezometer,Confined,100,1-Nov-22,8.3
W131935079110901,Andhra Pradesh,CHITTOOR,PENUMURU,PENUMURU,Ugranampally-PZ,Bore Well,Piezometer,Confined,100,1-Nov-22,5.05
W133840078570101,Andhra Pradesh,CHITTOOR,PILER,PILER,Piler-PZ,Bore Well,Piezometer,Confined,100,1-Nov-22,6.15
W133401079005501,Andhra Pradesh,CHITTOOR,PULICHERLA,PULICHERLA,Marriguntalagani Palli,Dug Well,,Unconfined,7.65,1-Nov-22,3.62
W133138079043401,Andhra Pradesh,CHITTOOR,PULICHERLA,PULICHERLA,Valiveedu-PZ,Bore Well,Piezometer,Confined,100,1-Nov-22,0.55
W132812078321801,Andhra Pradesh,CHITTOOR,PUNGANUR,PUNGANUR,Idegepalli-NQM,Bore Well,Piezometer,Unconfined,200,1-Nov-22,11.13
W131800078310001,Andhra Pradesh,CHITTOOR,PUNGANUR,PUNGANUR,Vanamaladinne-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,6.6
W131953079055801,Andhra Pradesh,CHITTOOR,PUTHALAPATT,PUTHALAPATT,Bandarapalli-DW13,Dug Well,,Unconfined,10.5,1-Nov-22,2.3
W131544079033701,Andhra Pradesh,CHITTOOR,PUTHALAPATT,PUTHALAPATT,Kanipakam-DW14,Dug Well,,Unconfined,11,1-Nov-22,1.86
W132220079081301,Andhra Pradesh,CHITTOOR,PUTHALAPATT,PUTHALAPATT,Polavaram-NQM,Bore Well,Piezometer,Unconfined,200,1-Nov-22,1.48
W131224079060606,Andhra Pradesh,CHITTOOR,PUTTUR,PUTTUR,Puttur 2014 DW,Dug Well,,Unconfined,12.48,1-Nov-22,0.32
W132500079320001,Andhra Pradesh,CHITTOOR,PUTTUR,PUTTUR,Puttur-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,1.11
W124856078272101,Andhra Pradesh,CHITTOOR,RAMAKUPPAM,RAMAKUPPAM,Govindapalle-NQM,Bore Well,Piezometer,Unconfined,200,1-Nov-22,4.16
W124600078320001,Andhra Pradesh,CHITTOOR,RAMAKUPPAM,RAMAKUPPAM,Virnamala-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,10.53
W131931078270701,Andhra Pradesh,CHITTOOR,RAMASAMUDR,RAMASAMUDR,Chokkandapalle-NQM,Bore Well,Piezometer,Unconfined,200,1-Nov-22,17.73
W132200078253601,Andhra Pradesh,CHITTOOR,RAMASAMUDR,RAMASAMUDR,Ramasamudram-,Dug Well,,Unconfined,13.32,1-Nov-22,0.41
W133905079323301,Andhra Pradesh,CHITTOOR,RENIGUNTA,RENIGUNTA,Guntuvaripalli-DW13,Dug Well,,Unconfined,10.2,1-Nov-22,2.58
W134012079023702,Andhra Pradesh,CHITTOOR,ROMPICHERLA,ROMPICHERLA,Rompicherla1-NQM,Bore Well,Piezometer,Unconfined,200,1-Nov-22,11.71
W134012079023701,Andhra Pradesh,CHITTOOR,ROMPICHERLA,ROMPICHERLA,Rompicherla-NQM,Bore Well,Piezometer,Unconfined,200,1-Nov-22,11.55
W125100078200001,Andhra Pradesh,CHITTOOR,SANTHIPURAM,SANTHIPURAM,Rallabaduguru-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,3.41
W132442079554301,Andhra Pradesh,CHITTOOR,SATYAVEDU,SATYAVEDU,Madambedu-DW14,Dug Well,,Unconfined,10.45,1-Nov-22,8.1
W132542079571201,Andhra Pradesh,CHITTOOR,SATYAVEDU,SATYAVEDU,Satyavedu,Dug Well,,Unconfined,11.01,1-Nov-22,0.99
W133200078542001,Andhra Pradesh,CHITTOOR,SODUM,SODUM,Battuvaripalli,Dug Well,,Unconfined,10.12,1-Nov-22,1.5
W133315078535202,Andhra Pradesh,CHITTOOR,SODUM,SODUM,Gundlurivaripalle1-,Bore Well,Piezometer,Unconfined,197,1-Nov-22,11.86
W133315078535201,Andhra Pradesh,CHITTOOR,SODUM,SODUM,Gundlurivaripalle-,Bore Well,Piezometer,Unconfined,116,1-Nov-22,11.64
W133147078470802,Andhra Pradesh,CHITTOOR,SOMALA,SOMALA,Burujupalle1-NQM,Bore Well,Piezometer,Unconfined,104.76,1-Nov-22,15.6
W133147078470801,Andhra Pradesh,CHITTOOR,SOMALA,SOMALA,Burujupalle-NQM,Bore Well,Piezometer,Unconfined,122,1-Nov-22,15.29
W132545078503001,Andhra Pradesh,CHITTOOR,SOMALA,SOMALA,Malleswarpuram-NQM,Bore Well,Piezometer,Not Available,200,1-Nov-22,2.58
W132836078483701,Andhra Pradesh,CHITTOOR,SOMALA,SOMALA,Somala1-NQM,Bore Well,Piezometer,Unconfined,192.06,1-Nov-22,12.59
W132836078483702,Andhra Pradesh,CHITTOOR,SOMALA,SOMALA,Somala2-NQM,Bore Well,Piezometer,Unconfined,200,1-Nov-22,12.77
W132830078485001,Andhra Pradesh,CHITTOOR,SOMALA,SOMALA,Somala-NQM,Bore Well,Piezometer,Not Available,30,1-Nov-22,12.85
W134300079370002,Andhra Pradesh,CHITTOOR,SRIKALAHASTHI,SRIKALAHASTH,Erpedu1,Dug Well,,Unconfined,15,1-Nov-22,0.4
W134509079421001,Andhra Pradesh,CHITTOOR,SRIKALAHASTHI,SRIKALAHASTH,Srikalahasthi 2013DW,Dug Well,,Unconfined,7.5,1-Nov-22,3.35
W131812079171301,Andhra Pradesh,CHITTOOR,SRIRANGARAJU,SRIRANGARAJ,Arumakapalli-DW14,Dug Well,,Unconfined,15,1-Nov-22,5.6
W131839079151501,Andhra Pradesh,CHITTOOR,SRIRANGARAJU,SRIRANGARAJ,Katikapally-PZ,Bore Well,Piezometer,Confined,100,1-Nov-22,8.05
